"item_id","required_class","category","role","basename_exact","required","status","search_mode","n_exact_candidates","source_selected","all_exact_candidates","destination","copied","size_bytes","md5","used_by","required_reason","preferred_rel"
"137","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_detected_tximport_matrix_files.csv","StepCHRONQC_01_detected_tximport_matrix_files.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_detected_tximport_matrix_files.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_detected_tximport_matrix_files.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_detected_tximport_matrix_files.csv",TRUE,844,"cda3ee604913888aeb173970a26e4574","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_detected_tximport_matrix_files.csv"
"138","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_gene_level_matrix_dimensions.csv","StepCHRONQC_01_gene_level_matrix_dimensions.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_gene_level_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_gene_level_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_gene_level_matrix_dimensions.csv",TRUE,547,"d4cbfefa99db8beeb2de1e9bdbb793bc","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_gene_level_matrix_dimensions.csv"
"139","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_matrix_sample_column_consistency.csv","StepCHRONQC_01_matrix_sample_column_consistency.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_matrix_sample_column_consistency.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_matrix_sample_column_consistency.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_matrix_sample_column_consistency.csv",TRUE,137,"bfd9c9ae01ad30b7e962ddc110ee5132","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_matrix_sample_column_consistency.csv"
"140","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_gene_level_matrix_sample_QC.csv","StepCHRONQC_01_gene_level_matrix_sample_QC.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_gene_level_matrix_sample_QC.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_gene_level_matrix_sample_QC.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_gene_level_matrix_sample_QC.csv",TRUE,15042,"8103c3119b309b1db6f9a62a130d04fb","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_gene_level_matrix_sample_QC.csv"
"141","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_matrix_inferred_group_counts.csv","StepCHRONQC_01_matrix_inferred_group_counts.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_matrix_inferred_group_counts.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_matrix_inferred_group_counts.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_matrix_inferred_group_counts.csv",TRUE,126,"0f2c99b58b0a4e17857d39792995100d","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_matrix_inferred_group_counts.csv"
"142","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_matrix_samples_vs_quant_files_audit.csv","StepCHRONQC_01_matrix_samples_vs_quant_files_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_matrix_samples_vs_quant_files_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_matrix_samples_vs_quant_files_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_matrix_samples_vs_quant_files_audit.csv",TRUE,15538,"30207e81fd9516a41c20381b489cf25f","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_matrix_samples_vs_quant_files_audit.csv"
"143","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_metadata_audit.csv","StepCHRONQC_01_metadata_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_metadata_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_metadata_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_metadata_audit.csv",TRUE,294,"59f8a8b31e5877a9bf78fd99dbda18d4","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_metadata_audit.csv"
"144","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_tx2gene_transcript_matching_audit.csv","StepCHRONQC_01_tx2gene_transcript_matching_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_tx2gene_transcript_matching_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_tx2gene_transcript_matching_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_tx2gene_transcript_matching_audit.csv",TRUE,470,"b57b56ab3c0c801b9a54e81526a23146","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_tx2gene_transcript_matching_audit.csv"
"145","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_tximport_run_summary_audit.csv","StepCHRONQC_01_tximport_run_summary_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_tximport_run_summary_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_tximport_run_summary_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_tximport_run_summary_audit.csv",TRUE,165,"6d9a93e9cb5cf79980b90bad25685888","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_tximport_run_summary_audit.csv"
"146","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_methods_text_Salmon_tximport_QC.txt","StepCHRONQC_01_methods_text_Salmon_tximport_QC.txt",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_methods_text_Salmon_tximport_QC.txt","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_methods_text_Salmon_tximport_QC.txt","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_methods_text_Salmon_tximport_QC.txt",TRUE,732,"1694e6b1fbcbc0df75ae4a61201df6b9","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_methods_text_Salmon_tximport_QC.txt"
"147","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_final_summary_for_review.csv","StepCHRONQC_01_final_summary_for_review.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_final_summary_for_review.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_final_summary_for_review.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_final_summary_for_review.csv",TRUE,1259,"42f116c17560653365a97610e4a2d6a3","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_final_summary_for_review.csv"
"148","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_metadata_vs_matrix_samples_audit.csv","StepCHRONQC_01_metadata_vs_matrix_samples_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_metadata_vs_matrix_samples_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/tables/StepCHRONQC_01_metadata_vs_matrix_samples_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_metadata_vs_matrix_samples_audit.csv",TRUE,1744,"75608bbac0b0c711ccf1797f9a3cee03","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_metadata_vs_matrix_samples_audit.csv"
"149","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_metadata_file_user_copy.csv","StepCHRONQC_01_metadata_file_user_copy.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/source_data/StepCHRONQC_01_metadata_file_user_copy.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/source_data/StepCHRONQC_01_metadata_file_user_copy.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_metadata_file_user_copy.csv",TRUE,1467,"701c04deebe7af2752419abb36cbebf3","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_metadata_file_user_copy.csv"
"150","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_tximport_run_summary_copy.csv","StepCHRONQC_01_tximport_run_summary_copy.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/source_data/StepCHRONQC_01_tximport_run_summary_copy.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/source_data/StepCHRONQC_01_tximport_run_summary_copy.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_tximport_run_summary_copy.csv",TRUE,571,"8c03463e8ac3412221ebf515ba750be1","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_tximport_run_summary_copy.csv"
"151","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_gene_level_estimated_count_sum_by_group.pdf","StepCHRONQC_01_gene_level_estimated_count_sum_by_group.pdf",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/figures/StepCHRONQC_01_gene_level_estimated_count_sum_by_group.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/figures/StepCHRONQC_01_gene_level_estimated_count_sum_by_group.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_gene_level_estimated_count_sum_by_group.pdf",TRUE,10552,"02a13b04a9dbcf11d7ef9bb3faec5b5a","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_gene_level_estimated_count_sum_by_group.pdf"
"152","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_detected_genes_by_group.pdf","StepCHRONQC_01_detected_genes_by_group.pdf",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/figures/StepCHRONQC_01_detected_genes_by_group.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/figures/StepCHRONQC_01_detected_genes_by_group.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_detected_genes_by_group.pdf",TRUE,10579,"8df5a28679ae6cdef22dfcb8ac5286a8","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_detected_genes_by_group.pdf"
"153","OPTIONAL","11_optional_CHRONQC_Salmon_tximport_QC","StepCHRONQC_01_quant_sf_NumReads_sum_by_group.pdf","StepCHRONQC_01_quant_sf_NumReads_sum_by_group.pdf",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/figures/StepCHRONQC_01_quant_sf_NumReads_sum_by_group.pdf","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/figures/StepCHRONQC_01_quant_sf_NumReads_sum_by_group.pdf","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/11_CHRONQC_Salmon_tximport_QC/StepCHRONQC_01_quant_sf_NumReads_sum_by_group.pdf",TRUE,7660,"3dfae2133991d16e0a77e0467b8ad381","Extended Salmon/tximport audit","Optional detailed QC; core data-source and tximport evidence are required elsewhere.","rebuild_submission/03_pig_chronic/supplement/Salmon_tximport_QC/StepCHRONQC_01_quant_sf_NumReads_sum_by_group.pdf"
"154","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_input_file_check.csv","Step24B_input_file_check.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_input_file_check.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_input_file_check.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_input_file_check.csv",TRUE,1311,"1170e45a624df9ad79d2d4f12e32fe10","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_input_file_check.csv"
"155","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_gene_level_matrix_dimensions.csv","Step24B_gene_level_matrix_dimensions.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_level_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_level_matrix_dimensions.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_gene_level_matrix_dimensions.csv",TRUE,529,"c6b4d185aa6d6db1260f89a5f9d5bff5","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_gene_level_matrix_dimensions.csv"
"156","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_gene_id_order_consistency.csv","Step24B_gene_id_order_consistency.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_id_order_consistency.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_id_order_consistency.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_gene_id_order_consistency.csv",TRUE,160,"05ca3a4cea9768e891938a97fdade0fd","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_gene_id_order_consistency.csv"
"157","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_sample_column_consistency.csv","Step24B_sample_column_consistency.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_sample_column_consistency.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_sample_column_consistency.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_sample_column_consistency.csv",TRUE,153,"e56eaf28ec84da79feb7bf9b55903c67","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_sample_column_consistency.csv"
"158","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_matrix_sample_identity_inferred_from_columns.csv","Step24B_matrix_sample_identity_inferred_from_columns.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_sample_identity_inferred_from_columns.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_sample_identity_inferred_from_columns.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_matrix_sample_identity_inferred_from_columns.csv",TRUE,8974,"542e1edee2b0636ec53fb011be66cec6","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_matrix_sample_identity_inferred_from_columns.csv"
"159","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_matrix_tissue_group_summary_from_columns.csv","Step24B_matrix_tissue_group_summary_from_columns.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_tissue_group_summary_from_columns.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_tissue_group_summary_from_columns.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_matrix_tissue_group_summary_from_columns.csv",TRUE,302,"baa4ed3f530c5371c8d06d272fee0ce5","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_matrix_tissue_group_summary_from_columns.csv"
"160","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_gene_level_matrix_sample_QC.csv","Step24B_gene_level_matrix_sample_QC.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_level_matrix_sample_QC.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_level_matrix_sample_QC.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_gene_level_matrix_sample_QC.csv",TRUE,13267,"35063817613c08aced16a4310c7ef29d","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_gene_level_matrix_sample_QC.csv"
"161","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_gene_level_matrix_sample_QC_summary.csv","Step24B_gene_level_matrix_sample_QC_summary.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_level_matrix_sample_QC_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_gene_level_matrix_sample_QC_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_gene_level_matrix_sample_QC_summary.csv",TRUE,487,"e248ff5222bf72335b4973674df61fc9","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_gene_level_matrix_sample_QC_summary.csv"
"162","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_matrix_samples_vs_step23_quant_inventory.csv","Step24B_matrix_samples_vs_step23_quant_inventory.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_samples_vs_step23_quant_inventory.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_samples_vs_step23_quant_inventory.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_matrix_samples_vs_step23_quant_inventory.csv",TRUE,23563,"9aa5483ca995b8cbea0aee232343d13c","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_matrix_samples_vs_step23_quant_inventory.csv"
"163","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_matrix_vs_step23_quant_inventory_summary.csv","Step24B_matrix_vs_step23_quant_inventory_summary.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_vs_step23_quant_inventory_summary.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_matrix_vs_step23_quant_inventory_summary.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_matrix_vs_step23_quant_inventory_summary.csv",TRUE,261,"6d0cb30c3b97f400ad03d09703a58dca","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_matrix_vs_step23_quant_inventory_summary.csv"
"164","OPTIONAL","12_optional_Step24B_gene_level_matrix_audit","Step24B_representative_tx2gene_transcript_matching_audit.csv","Step24B_representative_tx2gene_transcript_matching_audit.csv",FALSE,"COPIED","exact_basename_recursive",1,"E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_representative_tx2gene_transcript_matching_audit.csv","E:/R/ACLsenescence2/rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/tables/Step24B_representative_tx2gene_transcript_matching_audit.csv","E:/R/ACLsenescence2/rebuild_submission/submission/chronic pig/optional_QC_audit/12_Step24B_gene_level_matrix_audit/Step24B_representative_tx2gene_transcript_matching_audit.csv",TRUE,497,"9f5ee01c760d13e7cd1347e873efdd53","Extended gene-level matrix audit","Optional because core tximport matrices and final Step25 subsets are required separately.","rebuild_submission/03_pig_chronic/supplement/Step24B_clean_tximport_gene_level_matrix_audit/Step24B_representative_tx2gene_transcript_matching_audit.csv"
