"gene_id","ENTREZID","SYMBOL","logFC_1W","FDR_1W","direction_1W","logFC_4W","FDR_4W","direction_4W","direction_persistent","category","mean_abs_logFC","delta_logFC_4W_minus_1W","abs_effect_stronger_at_4W"
"G10090_26862","384061","Fndc5",-1.50103876234497,1.92756953637804e-06,"Down",-1.05111717212586,0.00197468841488504,"Down","Down","persistent_direction_consistent",1.27607796723542,0.44992159021911,FALSE
"G10090_2687","18301","Fxyd5",1.36048245704569,1.09730771701597e-06,"Up",1.44722021799121,2.58293951451557e-05,"Up","Up","persistent_direction_consistent",1.40385133751845,0.08673776094552,TRUE
"G10090_26876","100041194","Ahnak2",1.20516177789961,6.02525181891448e-06,"Up",1.18272856682966,8.43829995886313e-05,"Up","Up","persistent_direction_consistent",1.19394517236464,-0.0224332110699499,FALSE
"G10090_26895","13063","Cycs",-1.52643922505803,1.50327576322849e-06,"Down",-1.04028600559419,0.000256645728787024,"Down","Down","persistent_direction_consistent",1.28336261532611,0.48615321946384,FALSE
"G10090_2696","102636554",,-1.50462717594615,1.66409118621211e-05,"Down",-1.02366562648351,0.0051912533318339,"Down","Down","persistent_direction_consistent",1.26414640121483,0.48096154946264,FALSE
"G10090_26974","320782","Tmem154",1.43275945940354,9.8078428930912e-08,"Up",1.50321389707261,9.54384074010941e-06,"Up","Up","persistent_direction_consistent",1.46798667823808,0.0704544376690701,TRUE
"G10090_2698","373864","Col27a1",2.34646538398163,7.5360184832617e-09,"Up",1.69574907686847,8.85536684478733e-05,"Up","Up","persistent_direction_consistent",2.02110723042505,-0.65071630711316,FALSE
"G10090_27105","66977","Nuf2",3.13334420828948,9.8677119424954e-09,"Up",1.56548968120395,0.00200641509305006,"Up","Up","persistent_direction_consistent",2.34941694474672,-1.56785452708553,FALSE
"G10090_27129","66469","Prxl2b",-1.35994643689332,1.56483201470011e-06,"Down",-1.14421086652727,1.48908819368709e-05,"Down","Down","persistent_direction_consistent",1.2520786517103,0.21573557036605,FALSE
"G10090_27147","56644","Clec7a",1.936326537948,2.27662417230033e-08,"Up",1.00677591218008,0.000319983275870117,"Up","Up","persistent_direction_consistent",1.47155122506404,-0.92955062576792,FALSE
"G10090_27183","93685","Entpd7",1.65691359050899,3.50093316231453e-08,"Up",1.03586852268253,4.86009170853033e-05,"Up","Up","persistent_direction_consistent",1.34639105659576,-0.62104506782646,FALSE
"G10090_27209","319149","H3c4",-2.40373394254246,7.45341961091315e-08,"Down",-1.38592476484785,0.000270376386940837,"Down","Down","persistent_direction_consistent",1.89482935369516,1.01780917769461,FALSE
"G10090_27244","19378","Aldh1a2",2.04286402022794,4.0937025602392e-05,"Up",1.61986937587499,0.00319852673787851,"Up","Up","persistent_direction_consistent",1.83136669805147,-0.42299464435295,FALSE
"G10090_2739","16399","Itga2b",1.26286025558295,2.36208217832465e-05,"Up",1.03024854747711,2.18725604745316e-05,"Up","Up","persistent_direction_consistent",1.14655440153003,-0.23261170810584,FALSE
"G10090_27444","107895","Mgat5",1.36246581476478,1.34636445762135e-07,"Up",1.13453974056185,4.037545118119e-05,"Up","Up","persistent_direction_consistent",1.24850277766331,-0.22792607420293,FALSE
"G10090_27452","67305","Gpx7",1.55796949809189,8.33374672006551e-10,"Up",1.00407655654422,9.59603535530991e-06,"Up","Up","persistent_direction_consistent",1.28102302731805,-0.55389294154767,FALSE
"G10090_27454","17829","Muc1",1.65729174601013,4.346792068033e-09,"Up",1.46512064808314,0.000180798278881223,"Up","Up","persistent_direction_consistent",1.56120619704663,-0.19217109792699,FALSE
"G10090_27525","16538","Kcns1",3.11708307592555,3.15233230063002e-06,"Up",1.78404942370234,0.00523409591929722,"Up","Up","persistent_direction_consistent",2.45056624981394,-1.33303365222321,FALSE
"G10090_2758","17313","Mgp",2.13365264360274,5.72758439269808e-09,"Up",1.41984903863068,7.66111505534496e-06,"Up","Up","persistent_direction_consistent",1.77675084111671,-0.71380360497206,FALSE
"G10090_2760","11549","Adra1a",-1.15366967363412,6.40526754791614e-06,"Down",-1.08182441615547,0.000450036000357328,"Down","Down","persistent_direction_consistent",1.1177470448948,0.0718452574786501,FALSE
"G10090_27606","76917","Flywch2",1.03835217904936,5.60768944567315e-05,"Up",1.09030098881517,0.000363673417265382,"Up","Up","persistent_direction_consistent",1.06432658393227,0.0519488097658101,TRUE
"G10090_2767","207686","Cfap69",2.17695807540277,2.01906721485698e-09,"Up",2.2226373760166,2.15669471455751e-05,"Up","Up","persistent_direction_consistent",2.19979772570969,0.0456793006138296,TRUE
"G10090_277","224022","Slc7a4",1.74320497911692,8.58931158597901e-08,"Up",1.63585557313987,2.1429529111601e-05,"Up","Up","persistent_direction_consistent",1.6895302761284,-0.10734940597705,FALSE
"G10090_27736","227526","Cdnf",-1.58154269130089,4.72811793474393e-06,"Down",-1.02899519522458,0.00046608260558425,"Down","Down","persistent_direction_consistent",1.30526894326273,0.55254749607631,FALSE
"G10090_27758","216858","Kctd11",1.30245654127813,6.68500475036788e-08,"Up",1.30378159509332,3.01252914830388e-05,"Up","Up","persistent_direction_consistent",1.30311906818572,0.0013250538151901,TRUE
"G10090_27776","22402","Ccn4",3.8380837504754,1.47060133975614e-09,"Up",2.64176930095757,2.1526390679362e-05,"Up","Up","persistent_direction_consistent",3.23992652571649,-1.19631444951783,FALSE
"G10090_2779","546134","Gramd2a",2.0196297399095,0.00019105042782352,"Up",2.06889915168736,9.3132476012554e-05,"Up","Up","persistent_direction_consistent",2.04426444579843,0.04926941177786,TRUE
"G10090_27797","68800","Prr32",-1.93768976578706,0.00143293182163537,"Down",-1.36297162774785,0.0181683712813501,"Down","Down","persistent_direction_consistent",1.65033069676746,0.57471813803921,FALSE
"G10090_27804","170441","Slc2a10",1.37121298998405,5.91456899560886e-07,"Up",1.20545127988545,9.86362862066659e-05,"Up","Up","persistent_direction_consistent",1.28833213493475,-0.1657617100986,FALSE
"G10090_27810","23845","Clec5a",1.7201612062294,7.4024480270016e-07,"Up",1.22072562538114,2.01694198548272e-05,"Up","Up","persistent_direction_consistent",1.47044341580527,-0.49943558084826,FALSE
"G10090_27815","110173","Manba",1.06438916548771,1.56271692789427e-08,"Up",1.09167609951701,9.31586935535236e-06,"Up","Up","persistent_direction_consistent",1.07803263250236,0.0272869340293,TRUE
"G10090_27827","239556","Cacna1i",-1.85927582149845,0.000132653433155718,"Down",-1.45378562577631,0.000800694555992568,"Down","Down","persistent_direction_consistent",1.65653072363738,0.40549019572214,FALSE
"G10090_27834","53857","Tuba8",-1.80024793756854,3.00654143748614e-06,"Down",-1.15235215759554,0.000120586213465469,"Down","Down","persistent_direction_consistent",1.47630004758204,0.647895779973,FALSE
"G10090_27861","243300","Nyap1",1.30140758840013,0.000325940090025463,"Up",1.00093000967603,0.00246388281174906,"Up","Up","persistent_direction_consistent",1.15116879903808,-0.3004775787241,FALSE
"G10090_27870","223254","Farp1",1.27827819334811,1.46227053718042e-08,"Up",1.10872332217261,2.09467827574293e-05,"Up","Up","persistent_direction_consistent",1.19350075776036,-0.1695548711755,FALSE
"G10090_27905","20292","Ccl11",-1.09337847772304,2.47771933928673e-07,"Down",-1.01726287706166,6.34944893164168e-05,"Down","Down","persistent_direction_consistent",1.05532067739235,0.0761156006613799,FALSE
"G10090_27922","11722","Amy1",-1.78141684053296,5.3935242427679e-09,"Down",-1.45900743534276,1.54017955733362e-05,"Down","Down","persistent_direction_consistent",1.62021213793786,0.3224094051902,FALSE
"G10090_27941","214240","Disp2",3.35332355068698,5.02284949914883e-08,"Up",2.83125033230881,0.000536953018846436,"Up","Up","persistent_direction_consistent",3.0922869414979,-0.52207321837817,FALSE
"G10090_27964","66414","Ndufa12",-1.4446530103819,1.31987190163804e-06,"Down",-1.00034667154531,0.00013367453951135,"Down","Down","persistent_direction_consistent",1.2224998409636,0.44430633883659,FALSE
"G10090_27969","68304","Poglut3",1.08174123055252,3.0745552745561e-07,"Up",1.11934132781446,7.17189093691354e-06,"Up","Up","persistent_direction_consistent",1.10054127918349,0.0376000972619399,TRUE
"G10090_2799","58187","Cldn10",1.51981122564418,3.37438217992373e-06,"Up",1.023027582567,0.00193456615672254,"Up","Up","persistent_direction_consistent",1.27141940410559,-0.49678364307718,FALSE
"G10090_28","72607","Usp13",-1.4924529996172,0.000113050589389105,"Down",-1.00013363350781,0.00165610189063273,"Down","Down","persistent_direction_consistent",1.2462933165625,0.49231936610939,FALSE
"G10090_28029","26568","Slc27a3",1.48181068148991,8.88110567256188e-08,"Up",1.06112860292368,0.000155870739617605,"Up","Up","persistent_direction_consistent",1.2714696422068,-0.42068207856623,FALSE
"G10090_2805","14268","Fn1",2.12619371141358,1.25009284067602e-06,"Up",3.1114096585538,4.44823186753004e-06,"Up","Up","persistent_direction_consistent",2.61880168498369,0.98521594714022,TRUE
"G10090_28063","11468","Actg2",2.4170603383658,3.89412370178167e-07,"Up",1.85072027385597,0.000975408290777253,"Up","Up","persistent_direction_consistent",2.13389030611089,-0.56634006450983,FALSE
"G10090_28131","140494","Atp6v0a4",1.35194942470045,0.00224562408339264,"Up",1.12388842733911,0.000550882550002469,"Up","Up","persistent_direction_consistent",1.23791892601978,-0.22806099736134,FALSE
"G10090_28155","14570","Arhgdig",1.56684087853415,5.98180140660247e-07,"Up",1.41552739049339,0.00123643810513818,"Up","Up","persistent_direction_consistent",1.49118413451377,-0.15131348804076,FALSE
"G10090_28178","12834","Col6a2",2.39282997856371,2.7901357987512e-09,"Up",1.66249215382411,1.33831253155285e-05,"Up","Up","persistent_direction_consistent",2.02766106619391,-0.7303378247396,FALSE
"G10090_28245","234404","Nxnl1",-1.75520498371385,0.00257451100122915,"Down",-1.43948936971868,0.0101525375316697,"Down","Down","persistent_direction_consistent",1.59734717671626,0.31571561399517,FALSE
"G10090_2828","223433","Otulinl",2.04676300030563,8.00848977793701e-10,"Up",1.24362006239372,1.87645879583537e-05,"Up","Up","persistent_direction_consistent",1.64519153134967,-0.80314293791191,FALSE
"G10090_28306","21953","Tnni2",-1.82819862546135,2.46330589017909e-05,"Down",-1.13541784469066,0.000340609093250701,"Down","Down","persistent_direction_consistent",1.481808235076,0.69278078077069,FALSE
"G10090_28338","66197","Cks2",2.72584748633044,3.38645629792787e-08,"Up",1.15731439419204,0.00223888847077967,"Up","Up","persistent_direction_consistent",1.94158094026124,-1.5685330921384,FALSE
"G10090_2839","74107","Cep55",3.63560691043636,3.11495459857037e-09,"Up",1.30187669339661,0.00163976316437444,"Up","Up","persistent_direction_consistent",2.46874180191648,-2.33373021703975,FALSE
"G10090_28430","70021","Nt5dc2",3.96484156995703,3.12812585441073e-11,"Up",3.69057489398773,2.4465006239506e-05,"Up","Up","persistent_direction_consistent",3.82770823197238,-0.2742666759693,FALSE
"G10090_2849","245350","AA414768",1.50236164575042,1.26088803257304e-08,"Up",1.39981825046738,2.93000709907795e-05,"Up","Up","persistent_direction_consistent",1.4510899481089,-0.10254339528304,FALSE
"G10090_28500","20603","Sms",-1.16810399750489,0.00108162150364887,"Down",-1.20126830800039,0.000218239572655765,"Down","Down","persistent_direction_consistent",1.18468615275264,-0.0331643104955002,TRUE
"G10090_28510","59011","Myoz1",-1.58096008396552,0.000129074503184005,"Down",-1.09110307735371,0.000423668111020619,"Down","Down","persistent_direction_consistent",1.33603158065962,0.48985700661181,FALSE
"G10090_28532","319622","Itpripl2",1.1466562044598,1.98702254079767e-08,"Up",1.06712844421385,2.8069905731064e-06,"Up","Up","persistent_direction_consistent",1.10689232433683,-0.0795277602459501,FALSE
"G10090_28549","216148","Shc2",1.04306354014704,3.48649554022559e-07,"Up",1.31237723638078,1.06606218689673e-05,"Up","Up","persistent_direction_consistent",1.17772038826391,0.26931369623374,TRUE
"G10090_2857","76872","Ccdc116",2.55368258694107,4.94706443268976e-06,"Up",1.15738287286824,0.000442336106658713,"Up","Up","persistent_direction_consistent",1.85553272990466,-1.39629971407283,FALSE
"G10090_2858","21957","Tnnt3",-1.67800108791353,6.87140265398054e-05,"Down",-1.07029876640897,0.00050604939059177,"Down","Down","persistent_direction_consistent",1.37414992716125,0.60770232150456,FALSE
"G10090_28607","55963","Slc1a4",2.48966713325446,1.04499553695253e-08,"Up",2.20890031703826,1.49516262082602e-05,"Up","Up","persistent_direction_consistent",2.34928372514636,-0.2807668162162,FALSE
"G10090_28641","382571","Kcnf1",-2.60883414474031,7.31032550015644e-05,"Down",-1.51927287087042,0.00668179672500361,"Down","Down","persistent_direction_consistent",2.06405350780536,1.08956127386989,FALSE
"G10090_28734","93706","Pcdhgc3",1.03567851013936,2.40735856163779e-05,"Up",1.13051867597257,0.000105920215697697,"Up","Up","persistent_direction_consistent",1.08309859305596,0.0948401658332101,TRUE
"G10090_2875","66148","Dnajc15",-1.15488041405624,3.48348440510489e-07,"Down",-1.07498309709321,2.19250322710708e-06,"Down","Down","persistent_direction_consistent",1.11493175557472,0.0798973169630302,FALSE
"G10090_2880","22029","Traf1",1.35348333249884,6.97683081754366e-06,"Up",1.37266153562471,4.05109230178522e-05,"Up","Up","persistent_direction_consistent",1.36307243406178,0.01917820312587,TRUE
"G10090_28836","108672","Zdhhc15",1.77649609972348,1.84885865215078e-07,"Up",1.28198042564984,1.49516262082602e-05,"Up","Up","persistent_direction_consistent",1.52923826268666,-0.49451567407364,FALSE
"G10090_2888","233979","Tpcn2",1.57022915530178,3.83466880561545e-08,"Up",1.12920584254632,4.82363555211384e-05,"Up","Up","persistent_direction_consistent",1.34971749892405,-0.44102331275546,FALSE
"G10090_28887","330390","Mdfic2",1.19184325567697,0.00583199635726017,"Up",1.0578633528592,0.00177778038420103,"Up","Up","persistent_direction_consistent",1.12485330426809,-0.13397990281777,FALSE
"G10090_28968","80901","Cxcr6",2.39401762392081,1.00060176787587e-06,"Up",1.47786438024374,0.000178822433799535,"Up","Up","persistent_direction_consistent",1.93594100208227,-0.91615324367707,FALSE
"G10090_29007","225845","Plaat3",-1.64332164493508,4.05410191740255e-09,"Down",-1.38649717353213,2.01327870171073e-06,"Down","Down","persistent_direction_consistent",1.51490940923361,0.25682447140295,FALSE
"G10090_29050","12835","Col6a3",2.49398642270258,1.92949873752561e-09,"Up",1.70882618476035,1.92062728345938e-05,"Up","Up","persistent_direction_consistent",2.10140630373147,-0.78516023794223,FALSE
"G10090_2911","319179","H2bc6",-1.8637338230638,4.09198337338291e-10,"Down",-1.2112401326741,3.58610415237843e-05,"Down","Down","persistent_direction_consistent",1.53748697786895,0.6524936903897,FALSE
"G10090_29116","19249","Ptpn13",1.19122326650717,4.78461110276955e-07,"Up",1.11492810600288,4.69781683380482e-06,"Up","Up","persistent_direction_consistent",1.15307568625503,-0.0762951605042901,FALSE
"G10090_29125","16411","Itgax",1.93858679637773,9.55986785355271e-07,"Up",1.15896696409126,0.000340278382645838,"Up","Up","persistent_direction_consistent",1.5487768802345,-0.77961983228647,FALSE
"G10090_2913","234356","Csgalnact1",2.22311336473832,2.93243325525024e-10,"Up",1.7275634030188,1.55378304083331e-05,"Up","Up","persistent_direction_consistent",1.97533838387856,-0.49554996171952,FALSE
"G10090_29151","100043125","Cd300ld5",2.01501043806377,5.55126170266164e-06,"Up",1.19967364939468,0.00169072853126719,"Up","Up","persistent_direction_consistent",1.60734204372922,-0.81533678866909,FALSE
"G10090_29159","18817","Plk1",2.50571445180965,6.60000381204688e-08,"Up",1.0431569584136,0.00238331703741574,"Up","Up","persistent_direction_consistent",1.77443570511163,-1.46255749339605,FALSE
"G10090_29194","225638","Alpk2",-2.14082648039145,1.08296351450294e-05,"Down",-1.21140793986023,0.00116348500689976,"Down","Down","persistent_direction_consistent",1.67611721012584,0.92941854053122,FALSE
"G10090_29217","20568","Slpi",5.40599382121547,1.84208816989036e-06,"Up",3.65445553324323,3.84714157601646e-05,"Up","Up","persistent_direction_consistent",4.53022467722935,-1.75153828797224,FALSE
"G10090_29218","11854","Rhod",2.22456859920829,1.47997488138219e-08,"Up",1.36120029904806,0.000227465543614745,"Up","Up","persistent_direction_consistent",1.79288444912818,-0.86336830016023,FALSE
"G10090_29256","68797","Pdgfrl",2.28372110892534,8.03430847493604e-08,"Up",1.55759843063618,2.70165638143999e-05,"Up","Up","persistent_direction_consistent",1.92065976978076,-0.72612267828916,FALSE
"G10090_2926","14120","Fbp2",-2.11501555343365,5.14341194256123e-07,"Down",-1.22525132063906,0.00186884956616037,"Down","Down","persistent_direction_consistent",1.67013343703635,0.88976423279459,FALSE
"G10090_29304","18534","Pck1",-2.58030560468634,5.6014042085096e-06,"Down",-1.69016831082517,0.00011332519714099,"Down","Down","persistent_direction_consistent",2.13523695775576,0.89013729386117,FALSE
"G10090_29377","16790","Anpep",1.95161925660002,3.40689207287271e-08,"Up",1.71003813443535,1.02074217494275e-05,"Up","Up","persistent_direction_consistent",1.83082869551768,-0.24158112216467,FALSE
"G10090_29385","331004","Slc9a9",1.66643804278547,7.6122810319715e-09,"Up",1.06095423328588,8.53779790962959e-05,"Up","Up","persistent_direction_consistent",1.36369613803567,-0.60548380949959,FALSE
"G10090_29400","14104","Fasn",-1.61915055765161,3.34629743168523e-05,"Down",-1.14229659927646,0.000668400354329154,"Down","Down","persistent_direction_consistent",1.38072357846404,0.47685395837515,FALSE
"G10090_29405","53412","Ppp1r3c",-1.36980392043806,0.000183619255774668,"Down",-1.23584840980946,0.000937720697787704,"Down","Down","persistent_direction_consistent",1.30282616512376,0.1339555106286,FALSE
"G10090_29446","14230","Fkbp10",2.45895657238966,1.62741946343309e-09,"Up",1.66932725387735,9.65161178365081e-06,"Up","Up","persistent_direction_consistent",2.06414191313351,-0.78962931851231,FALSE
"G10090_29448","23853","Def6",1.15167111060735,3.24847042659593e-06,"Up",1.41913459497961,1.63561902734809e-05,"Up","Up","persistent_direction_consistent",1.28540285279348,0.26746348437226,TRUE
"G10090_29456","17700","Mstn",-1.27658089799455,2.72801816355256e-05,"Down",-1.20692443646987,0.000266766018393531,"Down","Down","persistent_direction_consistent",1.24175266723221,0.0696564615246802,FALSE
"G10090_29475","15484","Hsd11b2",2.72512547025987,9.65014701430357e-08,"Up",2.05072545187746,0.000966137705480265,"Up","Up","persistent_direction_consistent",2.38792546106867,-0.67440001838241,FALSE
"G10090_29506","12350","Car3",-1.74827991852782,1.19271152876931e-09,"Down",-1.202790880549,0.000105702205270997,"Down","Down","persistent_direction_consistent",1.47553539953841,0.54548903797882,FALSE
"G10090_29516","12331","Cap1",1.01626359396266,1.43539158489407e-06,"Up",1.00909117227701,2.70496095127167e-05,"Up","Up","persistent_direction_consistent",1.01267738311984,-0.00717242168565013,FALSE
"G10090_29543","65086","Lpar3",1.47409457821065,0.00141514707472567,"Up",1.64816586768811,0.00107285926783474,"Up","Up","persistent_direction_consistent",1.56113022294938,0.17407128947746,TRUE
"G10090_29544","104080","Nxph4",1.71459829131483,1.78560116589728e-06,"Up",1.27684592341326,0.000351928996490795,"Up","Up","persistent_direction_consistent",1.49572210736404,-0.43775236790157,FALSE
"G10090_29549","15482","Hspa1l",-1.21453207229594,4.89154755307896e-05,"Down",-1.05873934007491,0.000215146231961383,"Down","Down","persistent_direction_consistent",1.13663570618543,0.15579273222103,FALSE
"G10090_29582","243270","Hcar1",-1.70246783779659,0.000717011144570794,"Down",-1.20247964454923,0.00131851653371118,"Down","Down","persistent_direction_consistent",1.45247374117291,0.49998819324736,FALSE
"G10090_29586","622976","Gm6377",2.38206879284301,6.10463059143789e-07,"Up",1.35735505528526,0.00318548323924843,"Up","Up","persistent_direction_consistent",1.86971192406414,-1.02471373755775,FALSE
"G10090_29587","12176","Bnip3",-1.45827821365676,1.66777001301838e-08,"Down",-1.07873108605743,4.7650547279952e-06,"Down","Down","persistent_direction_consistent",1.26850464985709,0.37954712759933,FALSE
"G10090_29634","12518","Cd79a",-1.32929402138695,0.00410652007834443,"Down",-1.00094024565952,0.0271562513463593,"Down","Down","persistent_direction_consistent",1.16511713352324,0.32835377572743,FALSE
"G10090_29643","59012","Moxd1",1.99547984606801,4.14786013863593e-05,"Up",1.0090811383046,0.00254663577696252,"Up","Up","persistent_direction_consistent",1.5022804921863,-0.98639870776341,FALSE
"G10090_29647","81879","Tfcp2l1",-1.13343627957404,0.0206115856486893,"Down",-1.07513228281457,0.0303850573636195,"Down","Down","persistent_direction_consistent",1.1042842811943,0.0583039967594701,FALSE
"G10090_2966","11812","Apoc1",-1.37729883760141,0.000283861820700821,"Down",-1.56174871430297,8.92890367737378e-05,"Down","Down","persistent_direction_consistent",1.46952377595219,-0.18444987670156,TRUE
"G10090_29671","65221","Slc15a3",1.78925363746166,9.47016633094957e-08,"Up",1.02771020716735,4.65957024434236e-05,"Up","Up","persistent_direction_consistent",1.40848192231451,-0.76154343029431,FALSE
"G10090_29696","56454","Aldh18a1",1.87787132254334,2.49314228087443e-09,"Up",1.44063075071255,1.48908819368709e-05,"Up","Up","persistent_direction_consistent",1.65925103662794,-0.43724057183079,FALSE
"G10090_29737","230766","Fam167b",1.72415916982008,8.57901563982009e-09,"Up",1.10882169182985,0.000784824560875437,"Up","Up","persistent_direction_consistent",1.41649043082497,-0.61533747799023,FALSE
"G10090_29768","66447","Mgst3",-1.63940196079057,2.66073479485254e-10,"Down",-1.02323794993181,1.28315914243982e-05,"Down","Down","persistent_direction_consistent",1.33131995536119,0.61616401085876,FALSE
"G10090_2980","213417","Klhdc8a",1.74627506460625,8.38649927149735e-08,"Up",1.21566710954958,0.00318377976350189,"Up","Up","persistent_direction_consistent",1.48097108707791,-0.53060795505667,FALSE
"G10090_29840","14235","Foxm1",2.86077516295816,4.87250385805307e-10,"Up",1.21625967648023,0.000962489255165681,"Up","Up","persistent_direction_consistent",2.0385174197192,-1.64451548647793,FALSE
"G10090_29872","232493","Gys2",-3.05245537665792,5.97068730024235e-07,"Down",-2.1113383786246,9.2400308119906e-06,"Down","Down","persistent_direction_consistent",2.58189687764126,0.94111699803332,FALSE
"G10090_29882","12351","Car4",-2.2564145147657,9.21195464921142e-08,"Down",-1.8129360886927,5.91358348451566e-06,"Down","Down","persistent_direction_consistent",2.0346753017292,0.443478426073,FALSE
"G10090_29906","12399","Runx3",2.47681996723001,6.72994384817083e-08,"Up",1.41628317925587,0.000620249185176421,"Up","Up","persistent_direction_consistent",1.94655157324294,-1.06053678797414,FALSE
"G10090_29945","63828","Fn3k",-1.84767341709827,1.59160315624515e-06,"Down",-1.25348246012461,6.13060226283943e-05,"Down","Down","persistent_direction_consistent",1.55057793861144,0.59419095697366,FALSE
"G10090_29954","14119","Fbn2",5.63493204449206,2.01144584786093e-10,"Up",3.25773109492056,0.00036326462844209,"Up","Up","persistent_direction_consistent",4.44633156970631,-2.3772009495715,FALSE
"G10090_30003","74211","1700017B05Rik",1.3969346799401,5.31630499981201e-08,"Up",1.10384431010712,5.41778236134634e-05,"Up","Up","persistent_direction_consistent",1.25038949502361,-0.29309036983298,FALSE
"G10090_3001","18511","Pax9",1.60293437634416,8.28497730563758e-05,"Up",1.53146195254451,0.00208359944752348,"Up","Up","persistent_direction_consistent",1.56719816444433,-0.07147242379965,FALSE
"G10090_30042","630751",,-1.27680974136444,0.00295151193962996,"Down",-1.22213687016765,0.00114330417081724,"Down","Down","persistent_direction_consistent",1.24947330576604,0.0546728711967899,FALSE
"G10090_3009","73804","Kif2c",3.47108344852736,7.73150945745769e-09,"Up",1.71973887875196,0.00360447931638313,"Up","Up","persistent_direction_consistent",2.59541116363966,-1.7513445697754,FALSE
"G10090_30130","12642","Ch25h",1.24959995255811,0.000216280462556787,"Up",1.15749091064317,0.00129957917859984,"Up","Up","persistent_direction_consistent",1.20354543160064,-0.0921090419149402,FALSE
"G10090_30151","58909","Fam13a",-1.6883571920287,5.57264326044778e-09,"Down",-1.36384733594428,1.47710301898495e-05,"Down","Down","persistent_direction_consistent",1.52610226398649,0.32450985608442,FALSE
"G10090_30228","246154","Vasn",1.43497915461539,2.91243649020919e-07,"Up",1.45026324922149,1.05027825261399e-05,"Up","Up","persistent_direction_consistent",1.44262120191844,0.0152840946060999,TRUE
"G10090_30231","320982","Arl4c",2.81228395134172,1.28831780923337e-10,"Up",1.88801862464376,9.31586935535236e-06,"Up","Up","persistent_direction_consistent",2.35015128799274,-0.92426532669796,FALSE
"G10090_30254","624219","Angptl8",-1.7224930004355,0.00172126792770974,"Down",-1.90432913839091,0.00208541832930071,"Down","Down","persistent_direction_consistent",1.8134110694132,-0.18183613795541,TRUE
"G10090_30259","74589","Kbtbd12",-1.99722129460865,1.64982033989282e-06,"Down",-1.10347274996813,0.00335411558267129,"Down","Down","persistent_direction_consistent",1.55034702228839,0.89374854464052,FALSE
"G10090_30321","12051","Bcl3",1.89122005085788,3.96703267905889e-09,"Up",1.75178265102517,1.46789234953788e-05,"Up","Up","persistent_direction_consistent",1.82150135094152,-0.13943739983271,FALSE
"G10090_30357","117590","Asb10",-2.13758324286817,4.97318904907553e-06,"Down",-1.06355419892538,0.000461264646298377,"Down","Down","persistent_direction_consistent",1.60056872089677,1.07402904394279,FALSE
"G10090_30398","18787","Serpine1",1.65954084201701,1.66250733152731e-05,"Up",1.9433393254445,2.57038594725519e-05,"Up","Up","persistent_direction_consistent",1.80144008373075,0.28379848342749,TRUE
"G10090_30421","621603","Aldh3b2",-1.86273788070711,0.000182959714151713,"Down",-1.23418385339732,0.000393417745527896,"Down","Down","persistent_direction_consistent",1.54846086705221,0.62855402730979,FALSE
"G10090_30436","330695","Ctxn1",2.38259612686855,2.2471902363951e-10,"Up",1.41506997491021,0.000196750068149205,"Up","Up","persistent_direction_consistent",1.89883305088938,-0.96752615195834,FALSE
"G10090_30459","12833","Col6a1",2.31538956892161,8.03485764160247e-09,"Up",1.65733565778357,1.24928672460555e-05,"Up","Up","persistent_direction_consistent",1.98636261335259,-0.65805391113804,FALSE
"G10090_30497","12837","Col8a1",2.86615077660645,2.0374148436581e-10,"Up",1.43073997387291,5.6415621806326e-06,"Up","Up","persistent_direction_consistent",2.14844537523968,-1.43541080273354,FALSE
"G10090_30512","16971","Lrp1",1.10986293731049,1.89567981943293e-05,"Up",1.45225802844556,3.87833525584103e-05,"Up","Up","persistent_direction_consistent",1.28106048287802,0.34239509113507,TRUE
"G10090_30519","102635360","Gm32719",2.44406503292097,1.18897669130619e-06,"Up",1.49662611595915,0.0119043802144858,"Up","Up","persistent_direction_consistent",1.97034557444006,-0.94743891696182,FALSE
"G10090_3055","21923","Tnc",2.84626238872579,2.10828550924683e-07,"Up",1.93495359962941,1.55170139826154e-05,"Up","Up","persistent_direction_consistent",2.3906079941776,-0.91130878909638,FALSE
"G10090_3061","102075","Plekhg4",4.83162508120939,4.3506183246762e-08,"Up",2.76537502164579,0.000205821540436167,"Up","Up","persistent_direction_consistent",3.79850005142759,-2.0662500595636,FALSE
"G10090_30619","72157","Pgm1",-1.47347675044802,6.52906618074098e-05,"Down",-1.07135696005287,0.000341258839831838,"Down","Down","persistent_direction_consistent",1.27241685525044,0.40211979039515,FALSE
"G10090_3062","18784","Pla2g5",-1.35878649083634,7.24260765810782e-06,"Down",-1.29799501763782,0.000151256269973204,"Down","Down","persistent_direction_consistent",1.32839075423708,0.06079147319852,FALSE
"G10090_30626","26549","Itgb1bp2",-2.004645584227,2.43128122937916e-05,"Down",-1.15245259071165,0.00034629395521532,"Down","Down","persistent_direction_consistent",1.57854908746933,0.85219299351535,FALSE
"G10090_3066","18217","Ntsr2",-1.64493494360367,3.55474298352542e-05,"Down",-1.06274629993542,0.0005416848617627,"Down","Down","persistent_direction_consistent",1.35384062176955,0.58218864366825,FALSE
"G10090_30691","107995","Cdc20",2.90590320924198,6.36500818080201e-09,"Up",1.47583436935357,0.000592266542103696,"Up","Up","persistent_direction_consistent",2.19086878929778,-1.43006883988841,FALSE
